         26965268 function calls (26600257 primitive calls) in 56.897 seconds

   Ordered by: cumulative time

   ncalls  tottime  percall  cumtime  percall filename:lineno(function)
        4    0.000    0.000    0.000    0.000 fromnumeric.py:1022(searchsorted)
        1    0.000    0.000    0.000    0.000 __future__.py:48(<module>)
        2    0.000    0.000    0.000    0.000 core.py:6370(__init__)
       60    0.000    0.000    0.000    0.000 os.py:688(check_str)
       55    0.000    0.000    0.000    0.000 {method 'translate' of 'bytearray' objects}
       30    0.000    0.000    0.000    0.000 numerictypes.py:443(_add_array_type)
        1    0.000    0.000    0.000    0.000 linalg.py:76(_determine_error_states)
        6    0.000    0.000    0.000    0.000 decimal.py:556(__new__)
        1    0.000    0.000    0.000    0.000 patches.py:4357(ConnectionPatch)
      118    0.000    0.000    0.000    0.000 cycler.py:212(<genexpr>)
        1    0.000    0.000    0.000    0.000 ssl.py:333(Purpose)
       12    0.000    0.000    0.000    0.000 rcsetup.py:190(validate_axisbelow)
        3    0.000    0.000    0.000    0.000 utils.py:74(__call__)
        3    0.000    0.000    0.000    0.000 ufunclike.py:14(_deprecate_out_named_y)
        3    0.000    0.000    0.000    0.000 pathlib.py:326(_wrap_binary_strfunc)
        1    0.000    0.000    0.000    0.000 geo.py:334(HammerAxes)
        1    0.000    0.000    0.000    0.000 win.py:26(_settzkeyname)
        1    0.000    0.000    0.000    0.000 geo.py:514(LambertAxes)
        3    0.000    0.000    0.000    0.000 pyparsing.py:4270(__init__)
       41    0.000    0.000    0.000    0.000 <frozen importlib._bootstrap>:141(__init__)
        2    0.000    0.000    0.000    0.000 numeric.py:150(ones)
        1    0.000    0.000    0.000    0.000 arraypad.py:5(<module>)
      168    0.000    0.000    0.000    0.000 axis.py:323(<listcomp>)
      140    0.000    0.000    0.000    0.000 rcsetup.py:60(func)
        1    0.000    0.000    0.000    0.000 __init__.py:1759(getLogger)
      120    0.000    0.000    0.000    0.000 ticker.py:1428(tick_values)
       11    0.000    0.000    0.000    0.000 __init__.py:1180(getint_event)
       50    0.000    0.000    0.000    0.000 <frozen importlib._bootstrap>:1729(<genexpr>)
       24    0.000    0.000    0.000    0.000 warnings.py:304(__init__)
        1    0.000    0.000    0.000    0.000 _common.py:3(<module>)
        1    0.000    0.000    0.000    0.000 __init__.py:275(__init__)
       39    0.000    0.000    0.000    0.000 numerictypes.py:154(english_upper)
        1    0.000    0.000    0.000    0.000 nanfunctions.py:21(<module>)
       41    0.000    0.000    0.000    0.000 figure.py:97(<listcomp>)
        5    0.000    0.000    0.000    0.000 getlimits.py:507(__init__)
        1    0.000    0.000    0.000    0.000 axis.py:627(Axis)
       65    0.000    0.000    0.000    0.000 {built-in method _getframe}
        1    0.000    0.000    0.000    0.000 geo.py:23(GeoAxes)
      124    0.000    0.000    0.000    0.000 scale.py:66(__init__)
        1    0.000    0.000    0.000    0.000 backend_tkagg.py:628(set_window_title)
       61    0.000    0.000    0.000    0.000 figure.py:421(get_tight_layout)
      101    0.000    0.000    0.000    0.000 opcode.py:41(def_op)
        1    0.000    0.000    0.000    0.000 collections.py:1029(RegularPolyCollection)
        2    0.000    0.000    0.000    0.000 font_manager.py:992(__init__)
        1    0.000    0.000    0.000    0.000 parser.py:485(parser)
        1    0.000    0.000    0.000    0.000 image.py:182(_ImageBase)
       45    0.000    0.000    0.000    0.000 {method 'lstrip' of 'str' objects}
       53    0.000    0.000    0.000    0.000 {method 'clear' of 'dict' objects}
        1    0.000    0.000    0.000    0.000 __init__.py:1042(__init__)
        1    0.000    0.000    0.000    0.000 __init__.py:1765(wm_title)
        1    0.000    0.000    0.000    0.000 __init__.py:1120(getLogger)
        1    0.000    0.000    0.000    0.000 backend_bases.py:219(__init__)
        1    0.000    0.000    0.000    0.000 _common.py:115(_tzinfo)
        1    0.000    0.000    0.000    0.000 collections.py:1559(EllipseCollection)
        1    0.000    0.000    0.000    0.000 __init__.py:194(__init__)
        2    0.000    0.000    0.000    0.000 os.py:680(<lambda>)
       22    0.000    0.000    0.000    0.000 traceback.py:274(_get_stack)
       10    0.000    0.000    0.000    0.000 __init__.py:2087(<listcomp>)
      278    0.000    0.000    0.000    0.000 pyparsing.py:1343(postParse)
        1    0.000    0.000    0.000    0.000 transforms.py:249(BboxBase)
        2    0.000    0.000    0.000    0.000 {function Random.seed at 0x0000000002CD5378}
       41    0.000    0.000    0.000    0.000 <frozen importlib._bootstrap>:144(__enter__)
       44    0.000    0.000    0.000    0.000 traceback.py:272(<lambda>)
       81    0.000    0.000    0.000    0.000 {method '__subclasses__' of 'type' objects}
        1    0.000    0.000    0.000    0.000 threading.py:761(__init__)
        4    0.000    0.000    0.000    0.000 {built-in method txt2obj}
       47    0.000    0.000    0.000    0.000 {method 'get' of 'mappingproxy' objects}
       84    0.000    0.000    0.000    0.000 gridspec.py:50(get_geometry)
        1    0.000    0.000    0.000    0.000 numerictypes.py:338(_add_integer_aliases)
        1    0.000    0.000    0.000    0.000 pickle.py:972(_Unpickler)
       28    0.000    0.000    0.000    0.000 {method 'setter' of 'property' objects}
        2    0.000    0.000    0.000    0.000 rcsetup.py:272(validate_toolbar)
        1    0.000    0.000    0.000    0.000 parser.py:1187(_result)
        2    0.000    0.000    0.000    0.000 __init__.py:1126(nametowidget)
      121    0.000    0.000    0.000    0.000 backend_agg.py:314(option_image_nocomposite)
      168    0.000    0.000    0.000    0.000 axis.py:330(<listcomp>)
        1    0.000    0.000    0.000    0.000 _polybase.py:19(ABCPolyBase)
        1    0.000    0.000    0.000    0.000 posixpath.py:11(<module>)
        1    0.000    0.000    0.000    0.000 artist.py:82(Artist)
        1    0.000    0.000    0.000    0.000 tz.py:32(tzutc)
        1    0.000    0.000    0.000    0.000 numerictypes.py:428(_construct_char_code_lookup)
        1    0.000    0.000    0.000    0.000 patches.py:1506(Arc)
        1    0.000    0.000    0.000    0.000 arraysetops.py:27(<module>)
        1    0.000    0.000    0.000    0.000 patches.py:812(RegularPolygon)
       52    0.000    0.000    0.000    0.000 {method 'groupdict' of '_sre.SRE_Match' objects}
        3    0.000    0.000    0.000    0.000 datetime.py:1300(__new__)
        1    0.000    0.000    0.000    0.000 __init__.py:752(__init__)
       32    0.000    0.000    0.000    0.000 types.py:125(__get__)
        3    0.000    0.000    0.000    0.000 function_base.py:2674(__init__)
        1    0.000    0.000    0.000    0.000 patches.py:1169(FancyArrow)
        9    0.000    0.000    0.000    0.000 core.py:2569(_arraymethod)
        6    0.000    0.000    0.000    0.000 six.py:126(__init__)
      203    0.000    0.000    0.000    0.000 {method 'start' of '_sre.SRE_Match' objects}
       24    0.000    0.000    0.000    0.000 pyparsing.py:3181(parseImpl)
        1    0.000    0.000    0.000    0.000 rrule.py:1281(rruleset)
        1    0.000    0.000    0.000    0.000 numerictypes.py:379(_set_up_aliases)
       19    0.000    0.000    0.000    0.000 mixins.py:20(_binary_method)
        1    0.000    0.000    0.000    0.000 einsumfunc.py:4(<module>)
      107    0.000    0.000    0.000    0.000 {method 'keys' of 'dict' objects}
        1    0.000    0.000    0.000    0.000 _version.py:20(get_versions)
        1    0.000    0.000    0.000    0.000 financial.py:10(<module>)
        1    0.000    0.000    0.000    0.000 _util.py:1(<module>)
        1    0.000    0.000    0.000    0.000 __init__.py:818(winfo_pointerxy)
        1    0.000    0.000    0.000    0.000 pyparsing.py:3039(__init__)
      112    0.000    0.000    0.000    0.000 {method '__contains__' of 'frozenset' objects}
       24    0.000    0.000    0.000    0.000 fontconfig_pattern.py:151(<listcomp>)
        1    0.000    0.000    0.000    0.000 pyparsing.py:3158(StringStart)
        4    0.000    0.000    0.000    0.000 {method 'searchsorted' of 'numpy.ndarray' objects}
       21    0.000    0.000    0.000    0.000 gridspec.py:133(<listcomp>)
        6    0.000    0.000    0.000    0.000 _policybase.py:94(_append_doc)
       54    0.000    0.000    0.000    0.000 docstring.py:84(__init__)
        1    0.000    0.000    0.000    0.000 pyparsing.py:3346(And)
       59    0.000    0.000    0.000    0.000 abc.py:9(abstractmethod)
        1    0.000    0.000    0.000    0.000 argparse.py:144(HelpFormatter)
        5    0.000    0.000    0.000    0.000 datetime.py:646(__new__)
        4    0.000    0.000    0.000    0.000 {method 'sort' of 'numpy.ndarray' objects}
        9    0.000    0.000    0.000    0.000 {built-in method round}
        1    0.000    0.000    0.000    0.000 patches.py:926(Polygon)
        1    0.000    0.000    0.000    0.000 __init__.py:2319(delete)
        1    0.000    0.000    0.000    0.000 {built-in method pow}
       13    0.000    0.000    0.000    0.000 numerictypes.py:181(english_capitalize)
        1    0.000    0.000    0.000    0.000 _iotools.py:474(StringConverter)
       41    0.000    0.000    0.000    0.000 {method 'insert' of 'list' objects}
        1    0.000    0.000    0.000    0.000 case.py:43(_Outcome)
       21    0.000    0.000    0.000    0.000 gridspec.py:132(<listcomp>)
        4    0.000    0.000    0.000    0.000 tempfile.py:383(__init__)
        1    0.000    0.000    0.000    0.000 ImageMode.py:17(<module>)
        1    0.000    0.000    0.000    0.000 __init__.py:271(loads)
       95    0.000    0.000    0.000    0.000 pyparsing.py:180(<genexpr>)
        1    0.000    0.000    0.000    0.000 figure.py:1321(_set_artist_props)
        1    0.000    0.000    0.000    0.000 legend_handler.py:289(HandlerRegularPolyCollection)
        1    0.000    0.000    0.000    0.000 base64mime.py:25(<module>)
        4    0.000    0.000    0.000    0.000 rcsetup.py:329(__call__)
        3    0.000    0.000    0.000    0.000 mathtext.py:3238(__init__)
       26    0.000    0.000    0.000    0.000 pyparsing.py:437(__iter__)
        1    0.000    0.000    0.000    0.000 cp437.py:18(encode)
        1    0.000    0.000    0.000    0.000 patches.py:1273(YAArrow)
        1    0.000    0.000    0.000    0.000 collections.py:915(PolyCollection)
        1    0.000    0.000    0.000    0.000 patches.py:69(Patch)
       32    0.000    0.000    0.000    0.000 enum.py:24(_is_sunder)
       26    0.000    0.000    0.000    0.000 codecs.py:251(__init__)
       15    0.000    0.000    0.000    0.000 pyparsing.py:2729(charsAsStr)
       74    0.000    0.000    0.000    0.000 pyparsing.py:2030(leaveWhitespace)
        1    0.000    0.000    0.000    0.000 calendar.py:47(_localized_month)
       39    0.000    0.000    0.000    0.000 _collections_abc.py:446(__len__)
        6    0.000    0.000    0.000    0.000 decimal.py:3936(_set_signal_dict)
        1    0.000    0.000    0.000    0.000 patches.py:1405(Ellipse)
        9    0.000    0.000    0.000    0.000 pyparsing.py:3819(__str__)
        1    0.000    0.000    0.000    0.000 font_manager.py:1007(set)
        7    0.000    0.000    0.000    0.000 enum.py:241(__getattr__)
       15    0.000    0.000    0.000    0.000 decimal.py:3922(_set_integer_check)
       80    0.000    0.000    0.000    0.000 docstring.py:100(copy)
       32    0.000    0.000    0.000    0.000 ntpath.py:71(_get_special)
        1    0.000    0.000    0.000    0.000 mathtext.py:659(BakomaFonts)
        5    0.000    0.000    0.000    0.000 machar.py:100(<lambda>)
        6    0.000    0.000    0.000    0.000 patches.py:1796(<listcomp>)
        1    0.000    0.000    0.000    0.000 arrayprint.py:378(decorating_function)
       21    0.000    0.000    0.000    0.000 _base.py:3417(set_navigate)
       24    0.000    0.000    0.000    0.000 {built-in method _flatten}
        1    0.000    0.000    0.000    0.000 cbook.py:2710(Locked)
        6    0.000    0.000    0.000    0.000 {method 'split' of '_sre.SRE_Pattern' objects}
        1    0.000    0.000    0.000    0.000 _inspect.py:7(<module>)
        1    0.000    0.000    0.000    0.000 patches.py:1466(Circle)
        1    0.000    0.000    0.000    0.000 pathlib.py:541(PurePath)
        1    0.000    0.000    0.000    0.000 quiver.py:413(Quiver)
        4    0.000    0.000    0.000    0.000 rcsetup.py:261(validate_backend)
       43    0.000    0.000    0.000    0.000 _inspect.py:28(isfunction)
        2    0.000    0.000    0.000    0.000 pyparsing.py:3177(__init__)
        4    0.000    0.000    0.000    0.000 scale.py:564(<listcomp>)
        2    0.000    0.000    0.000    0.000 __init__.py:1774(wm_withdraw)
        4    0.000    0.000    0.000    0.000 six.py:195(load_module)
       15    0.000    0.000    0.000    0.000 rcsetup.py:308(<listcomp>)
        5    0.000    0.000    0.000    0.000 enum.py:84(__prepare__)
        1    0.000    0.000    0.000    0.000 decoder.py:338(decode)
       21    0.000    0.000    0.000    0.000 gridspec.py:134(<listcomp>)
       19    0.000    0.000    0.000    0.000 tokenize.py:110(group)
        1    0.000    0.000    0.000    0.000 patches.py:1035(Wedge)
        1    0.000    0.000    0.000    0.000 collections.py:889(PathCollection)
       21    0.000    0.000    0.000    0.000 __init__.py:25(get_projection_class)
        6    0.000    0.000    0.000    0.000 hashlib.py:98(__get_openssl_constructor)
        1    0.000    0.000    0.000    0.000 bezier.py:155(BezierSegment)
        5    0.000    0.000    0.000    0.000 pyparsing.py:3923(__str__)
        5    0.000    0.000    0.000    0.000 enum.py:342(_get_mixins_)
        7    0.000    0.000    0.000    0.000 cbook.py:1297(__init__)
       13    0.000    0.000    0.000    0.000 mixins.py:30(_reflected_binary_method)
        1    0.000    0.000    0.000    0.000 patches.py:896(PathPatch)
        1    0.000    0.000    0.000    0.000 colors.py:94(<dictcomp>)
       79    0.000    0.000    0.000    0.000 docstring.py:121(copy_dedent)
        1    0.000    0.000    0.000    0.000 tripcolor.py:1(<module>)
        1    0.000    0.000    0.000    0.000 cbook.py:1052(RingBuffer)
        1    0.000    0.000    0.000    0.000 patches.py:600(Shadow)
        1    0.000    0.000    0.000    0.000 os.py:44(<listcomp>)
        1    0.000    0.000    0.000    0.000 datetime.py:485(__neg__)
        1    0.000    0.000    0.000    0.000 {built-in method charmap_encode}
        1    0.000    0.000    0.000    0.000 patches.py:2706(_Base)
        1    0.000    0.000    0.000    0.000 stackplot.py:8(<module>)
        1    0.000    0.000    0.000    0.000 argparse.py:1046(_SubParsersAction)
        3    0.000    0.000    0.000    0.000 {built-in method register_dialect}
        8    0.000    0.000    0.000    0.000 rrule.py:75(<genexpr>)
       21    0.000    0.000    0.000    0.000 figure.py:827(fixitems)
        4    0.000    0.000    0.000    0.000 pyparsing.py:397(__setitem__)
        1    0.000    0.000    0.000    0.000 __init__.py:891(winfo_toplevel)
       18    0.000    0.000    0.000    0.000 {built-in method calcsize}
        1    0.000    0.000    0.000    0.000 pyparsing.py:4138(__init__)
        1    0.000    0.000    0.000    0.000 patches.py:665(Rectangle)
        1    0.000    0.000    0.000    0.000 __init__.py:2200(Canvas)
        1    0.000    0.000    0.000    0.000 numbers.py:32(Complex)
        1    0.000    0.000    0.000    0.000 tz.py:88(tzoffset)
        3    0.000    0.000    0.000    0.000 tokenize.py:370(find_cookie)
        1    0.000    0.000    0.000    0.000 threading.py:492(__init__)
        1    0.000    0.000    0.000    0.000 patches.py:1377(CirclePolygon)
        1    0.000    0.000    0.000    0.000 collections.py:982(BrokenBarHCollection)
       38    0.000    0.000    0.000    0.000 _inspect.py:43(iscode)
        1    0.000    0.000    0.000    0.000 Image.py:477(Image)
       46    0.000    0.000    0.000    0.000 windowing.py:21(GetForegroundWindow)
        1    0.000    0.000    0.000    0.000 numbers.py:152(Real)
        1    0.000    0.000    0.000    0.000 collections.py:1539(CircleCollection)
       58    0.000    0.000    0.000    0.000 _collections_abc.py:135(__subclasshook__)
        1    0.000    0.000    0.000    0.000 __init__.py:1536(Wm)
        7    0.000    0.000    0.000    0.000 legend_handler.py:135(__init__)
       38    0.000    0.000    0.000    0.000 decimal.py:3911(<genexpr>)
        1    0.000    0.000    0.000    0.000 __init__.py:1073(_getints)
        1    0.000    0.000    0.000    0.000 backend_bases.py:199(RendererBase)
       22    0.000    0.000    0.000    0.000 traceback.py:270(_extract_stack_iter)
       94    0.000    0.000    0.000    0.000 pyparsing.py:4868(<genexpr>)
        1    0.000    0.000    0.000    0.000 polynomial.py:939(poly1d)
        1    0.000    0.000    0.000    0.000 colorbar.py:218(ColorbarBase)
        1    0.000    0.000    0.000    0.000 __init__.py:1428(interactive)
        1    0.000    0.000    0.000    0.000 threading.py:742(Thread)
        4    0.000    0.000    0.000    0.000 legend_handler.py:165(__init__)
        1    0.000    0.000    0.000    0.000 ParkingSimulation.py:98(<listcomp>)
        7    0.000    0.000    0.000    0.000 pyparsing.py:4803(tokenMap)
        2    0.000    0.000    0.000    0.000 charset.py:211(__init__)
        1    0.000    0.000    0.000    0.000 <string>:5(DefaultVerifyPaths)
        1    0.000    0.000    0.000    0.000 {built-in method ConnectRegistry}
        1    0.000    0.000    0.000    0.000 <string>:5(FullArgSpec)
        1    0.000    0.000    0.000    0.000 tarfile.py:718(TarInfo)
        1    0.000    0.000    0.000    0.000 request.py:253(Request)
       21    0.000    0.000    0.000    0.000 gridspec.py:65(set_width_ratios)
        1    0.000    0.000    0.000    0.000 abc.py:1(<module>)
       20    0.000    0.000    0.000    0.000 {method 'get_width_height' of 'matplotlib.ft2font.FT2Font' objects}
        1    0.000    0.000    0.000    0.000 axis.py:27(Tick)
       54    0.000    0.000    0.000    0.000 {method 'upper' of 'str' objects}
        1    0.000    0.000    0.000    0.000 enum.py:510(IntEnum)
        1    0.000    0.000    0.000    0.000 figure.py:427(set_tight_layout)
        1    0.000    0.000    0.000    0.000 defmatrix.py:174(matrix)
        1    0.000    0.000    0.000    0.000 <string>:5(TokenInfo)
        1    0.000    0.000    0.000    0.000 pyparsing.py:3129(__init__)
        1    0.000    0.000    0.000    0.000 tight_bbox.py:3(<module>)
        1    0.000    0.000    0.000    0.000 backend_bases.py:781(GraphicsContextBase)
       23    0.000    0.000    0.000    0.000 {method 'groups' of '_sre.SRE_Match' objects}
       16    0.000    0.000    0.000    0.000 {built-in method delattr}
        4    0.000    0.000    0.000    0.000 tempfile.py:397(func_wrapper)
       21    0.000    0.000    0.000    0.000 gridspec.py:74(set_height_ratios)
       20    0.000    0.000    0.000    0.000 cbook.py:139(deprecated)
        1    0.000    0.000    0.000    0.000 datetime.py:1290(datetime)
       27    0.000    0.000    0.000    0.000 pathlib.py:116(<genexpr>)
        1    0.000    0.000    0.000    0.000 pyparsing.py:2354(__init__)
        4    0.000    0.000    0.000    0.000 core.py:124(doc_note)
        1    0.000    0.000    0.000    0.000 __init__.py:2669(Menu)
       12    0.000    0.000    0.000    0.000 mixins.py:40(_inplace_binary_method)
        1    0.000    0.000    0.000    0.000 threading.py:506(set)
        1    0.000    0.000    0.000    0.000 __init__.py:839(winfo_rootx)
       21    0.000    0.000    0.000    0.000 _base.py:3431(set_navigate_mode)
        1    0.000    0.000    0.000    0.000 patches.py:1848(_simpleprint_styles)
        1    0.000    0.000    0.000    0.000 calendar.py:49(<listcomp>)
        1    0.000    0.000    0.000    0.000 threading.py:210(__init__)
        1    0.000    0.000    0.000    0.000 <string>:5(ParseResult)
       10    0.000    0.000    0.000    0.000 _policybase.py:104(<genexpr>)
        3    0.000    0.000    0.000    0.000 legend_handler.py:293(__init__)
        1    0.000    0.000    0.000    0.000 table.py:216(Table)
        1    0.000    0.000    0.000    0.000 decimal.py:3867(Context)
       91    0.000    0.000    0.000    0.000 ParkingSimulation.py:35(<genexpr>)
        1    0.000    0.000    0.000    0.000 tarfile.py:1375(TarFile)
        1    0.000    0.000    0.000    0.000 backend_agg.py:66(RendererAgg)
        2    0.000    0.000    0.000    0.000 _collections_abc.py:85(__subclasshook__)
        2    0.000    0.000    0.000    0.000 _collections_abc.py:105(__subclasshook__)
        2    0.000    0.000    0.000    0.000 __init__.py:1227(__init__)
        1    0.000    0.000    0.000    0.000 ntpath.py:236(splitext)
        1    0.000    0.000    0.000    0.000 __init__.py:42(normalize_encoding)
        4    0.000    0.000    0.000    0.000 six.py:209(is_package)
        7    0.000    0.000    0.000    0.000 rrule.py:68(__init__)
        1    0.000    0.000    0.000    0.000 <string>:5(SplitResult)
        1    0.000    0.000    0.000    0.000 <string>:5(Traceback)
        1    0.000    0.000    0.000    0.000 ntpath.py:81(normcase)
        1    0.000    0.000    0.000    0.000 random.py:68(Random)
        1    0.000    0.000    0.000    0.000 pyparsing.py:3162(__init__)
       27    0.000    0.000    0.000    0.000 pathlib.py:117(<genexpr>)
        1    0.000    0.000    0.000    0.000 __init__.py:962(update)
       91    0.000    0.000    0.000    0.000 ParkingSimulation.py:36(<genexpr>)
        1    0.000    0.000    0.000    0.000 __init__.py:1171(_fixupParents)
        1    0.000    0.000    0.000    0.000 utf_8.py:33(getregentry)
        1    0.000    0.000    0.000    0.000 laguerre.py:1760(Laguerre)
        1    0.000    0.000    0.000    0.000 triplot.py:1(<module>)
       46    0.000    0.000    0.000    0.000 windowing.py:23(SetForegroundWindow)
        2    0.000    0.000    0.000    0.000 {method 'getvar' of 'tkapp' objects}
        1    0.000    0.000    0.000    0.000 <string>:5(Match)
        1    0.000    0.000    0.000    0.000 __init__.py:733(_addHandlerRef)
        1    0.000    0.000    0.000    0.000 message.py:933(MIMEPart)
       11    0.000    0.000    0.000    0.000 opcode.py:45(name_op)
        2    0.000    0.000    0.000    0.000 types.py:115(__init__)
        1    0.000    0.000    0.000    0.000 pyplot.py:72(_backend_selection)
        2    0.000    0.000    0.000    0.000 re.py:318(filter)
        1    0.000    0.000    0.000    0.000 numbers.py:299(Integral)
        5    0.000    0.000    0.000    0.000 datetime.py:252(_check_date_fields)
        1    0.000    0.000    0.000    0.000 quopri.py:3(<module>)
        2    0.000    0.000    0.000    0.000 datetime.py:1002(__new__)
        7    0.000    0.000    0.000    0.000 backend_tkagg.py:870(__init__)
        1    0.000    0.000    0.000    0.000 {built-in method LoadLibrary}
        1    0.000    0.000    0.000    0.000 <string>:5(Attribute)
        1    0.000    0.000    0.000    0.000 pyplot.py:593(get_fignums)
        1    0.000    0.000    0.000    0.000 backend_bases.py:2685(NavigationToolbar2)
        1    0.000    0.000    0.000    0.000 __init__.py:113(get_projection_names)
        5    0.000    0.000    0.000    0.000 enum.py:47(__init__)
        1    0.000    0.000    0.000    0.000 __init__.py:257(Verbose)
        1    0.000    0.000    0.000    0.000 encoders.py:5(<module>)
        1    0.000    0.000    0.000    0.000 <string>:5(ArgSpec)
        1    0.000    0.000    0.000    0.000 iterators.py:5(<module>)
        1    0.000    0.000    0.000    0.000 ssl.py:484(SSLSocket)
       52    0.000    0.000    0.000    0.000 _compat_pickle.py:136(<genexpr>)
       37    0.000    0.000    0.000    0.000 font_manager.py:1204(score_size)
       54    0.000    0.000    0.000    0.000 {built-in method sizeof}
        1    0.000    0.000    0.000    0.000 <string>:5(Mismatch)
        1    0.000    0.000    0.000    0.000 datetime.py:978(time)
        2    0.000    0.000    0.000    0.000 pyparsing.py:645(<listcomp>)
        1    0.000    0.000    0.000    0.000 polynomial.py:1601(Polynomial)
       46    0.000    0.000    0.000    0.000 pyparsing.py:3521(<genexpr>)
        1    0.000    0.000    0.000    0.000 <string>:5(ArgInfo)
       30    0.000    0.000    0.000    0.000 decimal.py:3918(<genexpr>)
        1    0.000    0.000    0.000    0.000 <string>:5(ModuleInfo)
        1    0.000    0.000    0.000    0.000 <string>:5(ClosureVars)
        1    0.000    0.000    0.000    0.000 <string>:5(DecimalTuple)
        1    0.000    0.000    0.000    0.000 <string>:5(usage)
        1    0.000    0.000    0.000    0.000 _internal.py:240(_ctypes)
        1    0.000    0.000    0.000    0.000 datetime.py:616(date)
        1    0.000    0.000    0.000    0.000 request.py:1538(URLopener)
       37    0.000    0.000    0.000    0.000 font_manager.py:1140(score_style)
        1    0.000    0.000    0.000    0.000 ticker.py:480(ScalarFormatter)
        1    0.000    0.000    0.000    0.000 font_manager.py:615(FontProperties)
        3    0.000    0.000    0.000    0.000 version.py:75(__ge__)
        1    0.000    0.000    0.000    0.000 core.py:6248(MaskedConstant)
        4    0.000    0.000    0.000    0.000 fractions.py:289(_operator_fallbacks)
        1    0.000    0.000    0.000    0.000 __init__.py:31(get_projection_names)
        1    0.000    0.000    0.000    0.000 pickle.py:346(_Pickler)
        1    0.000    0.000    0.000    0.000 <string>:5(_ASN1Object)
        8    0.000    0.000    0.000    0.000 relativedelta.py:13(<genexpr>)
        1    0.000    0.000    0.000    0.000 relativedelta.py:18(relativedelta)
        1    0.000    0.000    0.000    0.000 decoder.py:287(__init__)
        1    0.000    0.000    0.000    0.000 pyparsing.py:301(ParseResults)
        1    0.000    0.000    0.000    0.000 <string>:5(DefragResult)
        1    0.000    0.000    0.000    0.000 table.py:40(Cell)
        1    0.000    0.000    0.000    0.000 pathlib.py:899(Path)
       33    0.000    0.000    0.000    0.000 cm.py:28(_reverser)
        3    0.000    0.000    0.000    0.000 cbook.py:1318(__init__)
        3    0.000    0.000    0.000    0.000 legend_handler.py:182(__init__)
        1    0.000    0.000    0.000    0.000 _binary.py:14(<module>)
        1    0.000    0.000    0.000    0.000 <string>:5(Arguments)
        1    0.000    0.000    0.000    0.000 core.py:6255(__new__)
       64    0.000    0.000    0.000    0.000 {built-in method index}
        1    0.000    0.000    0.000    0.000 <string>:5(_LoggingWatcher)
       26    0.000    0.000    0.000    0.000 {method 'expandtabs' of 'str' objects}
        4    0.000    0.000    0.000    0.000 docstring.py:39(__init__)
        1    0.000    0.000    0.000    0.000 text.py:1283(TextWithDash)
        1    0.000    0.000    0.000    0.000 hermite_e.py:1807(HermiteE)
        1    0.000    0.000    0.000    0.000 bz2.py:33(BZ2File)
        1    0.000    0.000    0.000    0.000 client.py:273(HTTPResponse)
        4    0.000    0.000    0.000    0.000 rcsetup.py:550(validate_negative_linestyle_legacy)
        1    0.000    0.000    0.000    0.000 widgets.py:1639(RectangleSelector)
        1    0.000    0.000    0.000    0.000 numeric.py:3075(_setdef)
       59    0.000    0.000    0.000    0.000 _compat_pickle.py:137(<genexpr>)
        1    0.000    0.000    0.000    0.000 _policybase.py:112(Policy)
        1    0.000    0.000    0.000    0.000 gzip.py:124(GzipFile)
        1    0.000    0.000    0.000    0.000 colors.py:556(_set_extremes)
        1    0.000    0.000    0.000    0.000 transforms.py:1130(Transform)
        1    0.000    0.000    0.000    0.000 <string>:5(_XYPair)
        1    0.000    0.000    0.000    0.000 info.py:156(<module>)
        1    0.000    0.000    0.000    0.000 re.py:235(escape)
        1    0.000    0.000    0.000    0.000 threading.py:351(notify_all)
       11    0.000    0.000    0.000    0.000 rcsetup.py:76(_listify_validator)
       11    0.000    0.000    0.000    0.000 legend_handler.py:61(__init__)
        1    0.000    0.000    0.000    0.000 quiver.py:239(QuiverKey)
        1    0.000    0.000    0.000    0.000 legendre.py:1790(Legendre)
        1    0.000    0.000    0.000    0.000 contour.py:748(ContourSet)
        1    0.000    0.000    0.000    0.000 client.py:719(HTTPConnection)
        1    0.000    0.000    0.000    0.000 transforms.py:1803(Affine2D)
       18    0.000    0.000    0.000    0.000 {method 'index' of 'list' objects}
        1    0.000    0.000    0.000    0.000 backend_bases.py:1176(TimerBase)
        2    0.000    0.000    0.000    0.000 getlimits.py:532(max)
        1    0.000    0.000    0.000    0.000 ssl.py:340(SSLContext)
        1    0.000    0.000    0.000    0.000 figure.py:74(__init__)
        1    0.000    0.000    0.000    0.000 __init__.py:1212(Logger)
        1    0.000    0.000    0.000    0.000 quiver.py:890(Barbs)
       21    0.000    0.000    0.000    0.000 gridspec.py:407(get_gridspec)
        1    0.000    0.000    0.000    0.000 legend_handler.py:505(__init__)
        1    0.000    0.000    0.000    0.000 chebyshev.py:2036(Chebyshev)
        1    0.000    0.000    0.000    0.000 afm.py:342(AFM)
        1    0.000    0.000    0.000    0.000 threading.py:897(_set_tstate_lock)
        1    0.000    0.000    0.000    0.000 _iotools.py:251(NameValidator)
        1    0.000    0.000    0.000    0.000 transforms.py:2280(CompositeGenericTransform)
        1    0.000    0.000    0.000    0.000 decoder.py:349(raw_decode)
        1    0.000    0.000    0.000    0.000 info.py:86(<module>)
        1    0.000    0.000    0.000    0.000 hermite.py:1810(Hermite)
        2    0.000    0.000    0.000    0.000 numeric.py:1942(set_string_function)
       24    0.000    0.000    0.000    0.000 backend_bases.py:3196(set_history_buttons)
