memoizing neighbors
got new color (0, 255, 255, 255) at (0, 0)
got new color (0, 0, 0, 255) at (49, 140)
map size 90000 pixels
filling elevation for 18000 steps, plotting every None
step 0
step 1000
step 2000
step 3000
step 4000
step 5000
step 6000
step 7000
step 8000
step 9000
step 10000
step 11000
step 12000
step 13000
step 14000
step 15000
step 16000
step 17000
         1385756690 function calls (1385534453 primitive calls) in 666.268 seconds

   Ordered by: internal time

   ncalls  tottime  percall  cumtime  percall filename:lineno(function)
        1    0.000    0.000    0.000    0.000 backend_agg.py:62(RendererAgg)
        6    0.000    0.000    0.000    0.000 hashlib.py:98(__get_openssl_constructor)
        4    0.000    0.000    0.000    0.000 <__array_function__ internals>:2(atleast_2d)
        9    0.000    0.000    0.000    0.000 re.py:323(_subx)
       12    0.000    0.000    0.000    0.000 core.py:1813(_check_mask_axis)
        1    0.000    0.000    0.000    0.000 numbers.py:147(Real)
        4    0.000    0.000    0.000    0.000 transforms.py:1524(transform_path_affine)
       22    0.000    0.000    0.000    0.000 lines.py:859(get_drawstyle)
        1    0.000    0.000    0.000    0.000 backend_bases.py:1683(draw_event)
        3    0.000    0.000    0.000    0.000 result.py:12(failfast)
        2    0.000    0.000    0.000    0.000 types.py:120(__init__)
        6    0.000    0.000    0.000    0.000 pathlib.py:1121(stat)
        1    0.000    0.000    0.000    0.000 subprocess.py:401(TimeoutExpired)
        3    0.000    0.000    0.000    0.000 collections.py:1228(set_segments)
       50    0.000    0.000    0.000    0.000 artist.py:1072(mouseover)
        1    0.000    0.000    0.000    0.000 ImageColor.py:20(<module>)
        1    0.000    0.000    0.011    0.011 _axes.py:6228(contour)
        1    0.000    0.000    0.001    0.001 path.py:10(<module>)
        1    0.000    0.000    0.000    0.000 socket.py:123(socket)
       25    0.000    0.000    0.000    0.000 {method 'release' of '_thread.RLock' objects}
        1    0.000    0.000    0.000    0.000 arrayterator.py:9(<module>)
        1    0.000    0.000    0.000    0.000 <string>:5(interface)
        7    0.000    0.000    0.000    0.000 legend_handler.py:134(__init__)
        6    0.000    0.000    0.000    0.000 <__array_function__ internals>:2(unravel_index)
       22    0.000    0.000    0.000    0.000 {built-in method math.cos}
        4    0.000    0.000    0.000    0.000 transforms.py:1513(transform_path)
        3    0.000    0.000    0.000    0.000 figure.py:113(bubble)
       12    0.000    0.000    0.000    0.000 Image.py:2450(register_extension)
       22    0.000    0.000    0.000    0.000 {method 'get_bitmap_offset' of 'matplotlib.ft2font.FT2Font' objects}
        1    0.000    0.000    0.205    0.205 pyplot.py:686(savefig)
       80    0.000    0.000    0.000    0.000 {built-in method _operator.index}
        6    0.000    0.000    0.000    0.000 ticker.py:1576(__call__)
        6    0.000    0.000    0.000    0.000 figure.py:447(_get_axes)
        1    0.000    0.000    0.000    0.000 tricontour.py:1(<module>)
        1    0.000    0.000    0.000    0.000 __future__.py:48(<module>)
       28    0.000    0.000    0.000    0.000 TiffImagePlugin.py:310(_delegate)
        1    0.000    0.000    0.000    0.000 <string>:5(FullArgSpec)
       12    0.000    0.000    0.000    0.000 linalg.py:121(isComplexType)
        1    0.000    0.000    0.000    0.000 _backend_tk.py:138(FigureCanvasTk)
        1    0.000    0.000    0.000    0.000 contour.py:738(ContourSet)
        8    0.000    0.000    0.000    0.000 fontconfig_pattern.py:138(_name)
        1    0.000    0.000    0.000    0.000 subprocess.py:374(CalledProcessError)
       10    0.000    0.000    0.000    0.000 ticker.py:285(set_locs)
        1    0.000    0.000    0.000    0.000 <string>:5(Page)
        1    0.000    0.000    0.000    0.000 case.py:383(__init__)
        1    0.000    0.000    0.000    0.000 mathtext.py:634(BakomaFonts)
        1    0.000    0.000    0.000    0.000 offsetbox.py:138(OffsetBox)
        1    0.000    0.000    0.000    0.000 threading.py:1188(__init__)
        2    0.000    0.000    0.000    0.000 charset.py:211(__init__)
       11    0.000    0.000    0.000    0.000 pyparsing.py:437(__iter__)
        1    0.000    0.000    0.507    0.507 ElevationGeneration.py:703(save_plot_image)
        6    0.000    0.000    0.000    0.000 version.py:302(__init__)
        1    0.000    0.000    0.000    0.000 _layoutbox.py:48(LayoutBox)
        7    0.000    0.000    0.014    0.002 figure.py:1820(gca)
       80    0.000    0.000    0.000    0.000 function_base.py:32(_linspace_dispatcher)
        1    0.000    0.000    0.000    0.000 axis.py:38(Tick)
        1    0.000    0.000    0.000    0.000 client.py:228(HTTPResponse)
        5    0.000    0.000    0.000    0.000 _binary.py:56(i32be)
        1    0.000    0.000    0.000    0.000 relativedelta.py:18(relativedelta)
        1    0.000    0.000    0.000    0.000 {function Random.seed at 0x7f4fe850e840}
        2    0.000    0.000    0.000    0.000 utils.py:147(deprecate)
        1    0.000    0.000    0.007    0.007 Image.py:2227(open)
        1    0.000    0.000    0.000    0.000 suite.py:1(<module>)
        1    0.000    0.000    0.000    0.000 request.py:1605(URLopener)
        9    0.000    0.000    0.000    0.000 fontconfig_pattern.py:144(_families)
        1    0.000    0.000    0.000    0.000 glob.py:1(<module>)
       15    0.000    0.000    0.000    0.000 pyparsing.py:2729(charsAsStr)
        1    0.000    0.000    0.000    0.000 {built-in method PIL._imaging.zip_decoder}
        1    0.000    0.000    0.000    0.000 ssl.py:662(SSLSocket)
        1    0.000    0.000    0.000    0.000 colorbar.py:773(<listcomp>)
        3    0.000    0.000    0.000    0.000 PngImagePlugin.py:107(read)
        9    0.000    0.000    0.000    0.000 re.py:306(_compile_repl)
       12    0.000    0.000    0.000    0.000 transforms.py:973(minposy)
        1    0.000    0.000    0.000    0.000 chebyshev.py:1966(Chebyshev)
        1    0.000    0.000    0.000    0.000 __init__.py:331(__init__)
        1    0.000    0.000    0.000    0.000 image.py:180(_ImageBase)
        1    0.000    0.000    0.000    0.000 threading.py:564(Barrier)
        4    0.000    0.000    0.000    0.000 legend_handler.py:179(__init__)
        1    0.000    0.000    0.003    0.003 __init__.py:243(load)
        7    0.000    0.000    0.000    0.000 core.py:2551(_arraymethod)
        3    0.000    0.000    0.000    0.000 pyparsing.py:3142(__init__)
        4    0.000    0.000    0.000    0.000 pyparsing.py:3807(__init__)
       10    0.000    0.000    0.000    0.000 {built-in method math.floor}
        1    0.000    0.000    0.000    0.000 <string>:5(FrameInfo)
        4    0.000    0.000    0.000    0.000 pyparsing.py:1819(__radd__)
        2    0.000    0.000    0.000    0.000 os.py:734(__delitem__)
        3    0.000    0.000    0.000    0.000 rcsetup.py:268(validate_toolbar)
       22    0.000    0.000    0.000    0.000 markers.py:326(get_alt_path)
        9    0.000    0.000    0.000    0.000 pyparsing.py:3819(__str__)
       10    0.000    0.000    0.000    0.000 __init__.py:689(clear)
        1    0.000    0.000    0.000    0.000 <string>:5(Box)
        3    0.000    0.000    0.000    0.000 pyparsing.py:1855(__mul__)
        7    0.000    0.000    0.000    0.000 pyparsing.py:3913(__init__)
       11    0.000    0.000    0.000    0.000 legend_handler.py:57(__init__)
        1    0.000    0.000    0.000    0.000 _common.py:115(_tzinfo)
        1    0.000    0.000    0.000    0.000 __config__.py:3(<module>)
        4    0.000    0.000    0.000    0.000 transforms.py:1685(set)
        2    0.000    0.000    0.000    0.000 figure.py:960(set_facecolor)
       13    0.000    0.000    0.000    0.000 patches.py:449(set_hatch)
        2    0.000    0.000    0.000    0.000 _base.py:1764(_sci)
       10    0.000    0.000    0.000    0.000 extras.py:237(__init__)
        4    0.000    0.000    0.000    0.000 _collections_abc.py:283(__subclasshook__)
        6    0.000    0.000    0.000    0.000 linalg.py:209(_assertNdSquareness)
        2    0.000    0.000    0.000    0.000 __init__.py:175(compare_versions)
        1    0.000    0.000    0.000    0.000 colors.py:835(_init)
        1    0.000    0.000    0.000    0.000 mixins.py:1(<module>)
        1    0.000    0.000    0.000    0.000 ssl.py:527(SSLObject)
        6    0.000    0.000    0.000    0.000 _policybase.py:94(_append_doc)
        1    0.000    0.000    0.000    0.000 <string>:5(Traceback)
        1    0.000    0.000    0.000    0.000 selectors.py:79(BaseSelector)
        1    0.000    0.000    0.000    0.000 ticker.py:1810(MaxNLocator)
        1    0.000    0.000    0.000    0.000 axis.py:2480(set_view_interval)
       22    0.000    0.000    0.000    0.000 {built-in method math.sin}
        5    0.000    0.000    0.000    0.000 rcsetup.py:484(update_savefig_format)
        8    0.000    0.000    0.000    0.000 axis.py:2502(get_minpos)
        1    0.000    0.000    0.000    0.000 <string>:5(Text)
        3    0.000    0.000    0.000    0.000 stride_tricks.py:270(<listcomp>)
        1    0.000    0.000    0.000    0.000 bisect.py:1(<module>)
        1    0.000    0.000    0.000    0.000 offsetbox.py:1365(AnnotationBbox)
        1    0.000    0.000    0.000    0.000 sre_parse.py:846(parse_template)
        1    0.000    0.000    0.000    0.000 ipaddress.py:1592(_BaseV6)
        1    0.000    0.000    0.000    0.000 gridspec.py:182(__init__)
        1    0.000    0.000    0.000    0.000 <string>:5(usage)
        1    0.000    0.000    0.000    0.000 backend_bases.py:2522(NavigationToolbar2)
        1    0.000    0.000    0.000    0.000 ipaddress.py:1876(IPv6Address)
        6    0.000    0.000    0.000    0.000 core.py:305(minimum_fill_value)
        1    0.000    0.000    0.000    0.000 ipaddress.py:1049(_BaseV4)
        1    0.000    0.000    0.000    0.000 textpath.py:24(TextToPath)
        1    0.000    0.000    0.000    0.000 __init__.py:555(get_home)
        4    0.000    0.000    0.000    0.000 transforms.py:2144(__init__)
        1    0.000    0.000    0.000    0.000 _base.py:1415(get_data_ratio)
        1    0.000    0.000    0.000    0.000 ImageFile.py:78(__init__)
        1    0.000    0.000    0.000    0.000 transforms.py:413(size)
        1    0.000    0.000    0.000    0.000 {built-in method PIL._imaging.raw_encoder}
        5    0.000    0.000    0.000    0.000 __init__.py:1640(sanitize_sequence)
        5    0.000    0.000    0.000    0.000 __init__.py:903(__init__)
      5/2    0.000    0.000    0.001    0.001 Image.py:618(__getattr__)
        3    0.000    0.000    0.000    0.000 gridspec.py:36(__init__)
       32    0.000    0.000    0.000    0.000 scale.py:60(__init__)
        1    0.000    0.000    0.000    0.000 text.py:1280(TextWithDash)
        4    0.000    0.000    0.000    0.000 <__array_function__ internals>:2(nonzero)
        1    0.000    0.000    0.000    0.000 numerictypes.py:593(_register_types)
       22    0.000    0.000    0.000    0.000 text.py:764(get_color)
        2    0.000    0.000    0.000    0.000 pyparsing.py:1265(addParseAction)
        1    0.000    0.000    0.000    0.000 <string>:5(Font)
        2    0.000    0.000    0.000    0.000 core.py:3607(fill_value)
        1    0.000    0.000    0.000    0.000 <string>:5(ClosureVars)
        6    0.000    0.000    0.000    0.000 textwrap.py:468(indent)
        6    0.000    0.000    0.000    0.000 pyparsing.py:1181(setResultsName)
        1    0.000    0.000    0.000    0.000 TiffImagePlugin.py:230(IFDRational)
        3    0.000    0.000    0.000    0.000 core.py:3078(view)
        1    0.000    0.000    0.000    0.000 <string>:5(CharMetrics)
        1    0.000    0.000    0.000    0.000 __init__.py:590(_get_xdg_cache_dir)
        1    0.000    0.000    0.000    0.000 offsetbox.py:554(DrawingArea)
        1    0.000    0.000    0.000    0.000 contour.py:1352(_process_linestyles)
        9    0.000    0.000    0.000    0.000 fontconfig_pattern.py:145(<listcomp>)
        1    0.000    0.000    0.000    0.000 util.py:1(<module>)
        1    0.000    0.000    0.000    0.000 quopri.py:3(<module>)
       20    0.000    0.000    0.000    0.000 mixins.py:20(_binary_method)
        2    0.000    0.000    0.003    0.002 decoder.py:334(decode)
        4    0.000    0.000    0.000    0.000 ticker.py:1538(__init__)
        2    0.000    0.000    0.000    0.000 pyplot.py:3051(sci)
        1    0.000    0.000    0.000    0.000 __init__.py:703(matplotlib_fname)
        1    0.000    0.000    0.000    0.000 quiver.py:235(QuiverKey)
        6    0.000    0.000    0.000    0.000 rcsetup.py:501(validate_ps_distiller)
        2    0.000    0.000    0.000    0.000 rcsetup.py:78(<listcomp>)
        6    0.000    0.000    0.000    0.000 Image.py:2401(register_open)
        2    0.000    0.000    0.000    0.000 __init__.py:63(process_projection_requirements)
        3    0.000    0.000    0.000    0.000 transforms.py:431(extents)
        2    0.000    0.000    0.000    0.000 _collections_abc.py:200(__subclasshook__)
        1    0.000    0.000    0.000    0.000 spines.py:13(Spine)
        2    0.000    0.000    0.000    0.000 {method 'readline' of '_io.BufferedReader' objects}
        1    0.000    0.000    0.000    0.000 axis.py:33(<listcomp>)
        1    0.000    0.000    0.000    0.000 calendar.py:47(_localized_month)
        3    0.000    0.000    0.000    0.000 pathlib.py:341(gethomedir)
        3    0.000    0.000    0.000    0.000 gridspec.py:305(<dictcomp>)
        9    0.000    0.000    0.000    0.000 __init__.py:3355(__str__)
        3    0.000    0.000    0.000    0.000 figure.py:105(_entry_from_axes)
        8    0.000    0.000    0.001    0.000 spines.py:176(cla)
        4    0.000    0.000    0.000    0.000 transforms.py:1648(_init)
        7    0.000    0.000    0.000    0.000 axis.py:2117(get_minpos)
        6    0.000    0.000    0.000    0.000 {method 'view' of 'numpy.ndarray' objects}
        1    0.000    0.000    0.000    0.000 __init__.py:371(to_filehandle)
        2    0.000    0.000    0.000    0.000 genericpath.py:111(_splitext)
       22    0.000    0.000    0.000    0.000 markers.py:288(get_capstyle)
        2    0.000    0.000    0.000    0.000 {built-in method posix.putenv}
        2    0.000    0.000    0.000    0.000 patches.py:919(__init__)
       17    0.000    0.000    0.000    0.000 _collections_abc.py:223(<genexpr>)
        1    0.000    0.000    0.000    0.000 table.py:32(Cell)
        1    0.000    0.000    0.000    0.000 docstring.py:1(<module>)
        1    0.000    0.000    0.000    0.000 <string>:5(Attribute)
        1    0.000    0.000    0.000    0.000 collections.py:1297(EventCollection)
        1    0.000    0.000    0.000    0.000 quiver.py:414(Quiver)
        1    0.000    0.000    0.000    0.000 trirefine.py:3(<module>)
       25    0.000    0.000    0.000    0.000 {method 'acquire' of '_thread.RLock' objects}
       40    0.000    0.000    0.000    0.000 {method 'keys' of 'dict' objects}
        5    0.000    0.000    0.000    0.000 rcsetup.py:607(validate_hinting)
        1    0.000    0.000    0.000    0.000 patches.py:794(RegularPolygon)
        1    0.000    0.000    0.000    0.000 mathtext.py:1060(StandardPsFonts)
        1    0.000    0.000    0.000    0.000 colorbar.py:452(config_axis)
        1    0.000    0.000    0.000    0.000 locale.py:375(normalize)
        4    0.000    0.000    0.000    0.000 transforms.py:1637(__init__)
        1    0.000    0.000    0.001    0.001 scanner.py:2(<module>)
       15    0.000    0.000    0.000    0.000 docstring.py:80(__init__)
        1    0.000    0.000    0.000    0.000 <string>:5(_XYPair)
       12    0.000    0.000    0.000    0.000 core.py:3178(_scalar_heuristic)
        1    0.000    0.000    0.000    0.000 colorbar.py:862(_find_range)
        1    0.000    0.000    0.000    0.000 <string>:5(Match)
        6    0.000    0.000    0.000    0.000 text.py:532(_update_clip_properties)
       27    0.000    0.000    0.000    0.000 {method 'groups' of '_sre.SRE_Match' objects}
        1    0.000    0.000    0.000    0.000 ipaddress.py:385(_IPAddressBase)
        1    0.000    0.000    0.000    0.000 PngImagePlugin.py:311(chunk_IHDR)
        1    0.000    0.000    0.000    0.000 <string>:5(_LoggingWatcher)
        5    0.000    0.000    0.000    0.000 _base.py:3453(get_ybound)
        1    0.000    0.000    0.000    0.000 collections.py:1026(RegularPolyCollection)
       18    0.000    0.000    0.000    0.000 core.py:992(__init__)
        9    0.000    0.000    0.000    0.000 enum.py:285(__members__)
        1    0.000    0.000    0.000    0.000 inspect.py:2367(Parameter)
       22    0.000    0.000    0.000    0.000 markers.py:320(get_path)
        8    0.000    0.000    0.000    0.000 axis.py:976(<listcomp>)
        1    0.000    0.000    0.000    0.000 pyparsing.py:3039(__init__)
        4    0.000    0.000    0.000    0.000 {method 'seek' of '_io.BufferedReader' objects}
       38    0.000    0.000    0.000    0.000 {method 'reverse' of 'list' objects}
        4    0.000    0.000    0.000    0.000 text.py:802(get_fontsize)
       13    0.000    0.000    0.000    0.000 mixins.py:40(_inplace_binary_method)
        6    0.000    0.000    0.000    0.000 {method 'rsplit' of 'str' objects}
        3    0.000    0.000    0.000    0.000 _common.py:98(_validate_fromutc_inputs)
        1    0.000    0.000    0.000    0.000 random.py:68(Random)
        1    0.000    0.000    0.000    0.000 <string>:5(ModuleInfo)
        1    0.000    0.000    0.000    0.000 <string>:5(Mismatch)
        1    0.000    0.000    0.000    0.000 _pytesttester.py:29(<module>)
        5    0.000    0.000    0.000    0.000 pyparsing.py:3923(__str__)
       12    0.000    0.000    0.000    0.000 fromnumeric.py:2354(_cumsum_dispatcher)
        1    0.000    0.000    0.000    0.000 fontconfig_pattern.py:30(FontconfigPatternParser)
        7    0.000    0.000    0.000    0.000 pyparsing.py:4803(tokenMap)
       71    0.000    0.000    0.000    0.000 {built-in method _warnings._filters_mutated}
        1    0.000    0.000    0.000    0.000 JpegPresets.py:67(<module>)
       16    0.000    0.000    0.000    0.000 _inspect.py:145(<lambda>)
        1    0.000    0.000    0.000    0.000 locale.py:341(_replace_encoding)
        1    0.000    0.000    0.000    0.000 patches.py:2413(FancyBboxPatch)
        2    0.000    0.000    0.000    0.000 pathlib.py:680(_make_child)
        4    0.000    0.000    0.000    0.000 transforms.py:327(p1)
        1    0.000    0.000    0.000    0.000 <string>:5(ArgInfo)
        8    0.000    0.000    0.000    0.000 __init__.py:390(_logged_cached)
       24    0.000    0.000    0.000    0.000 dviread.py:156(<listcomp>)
        1    0.000    0.000    0.000    0.000 parser.py:232(parserinfo)
        1    0.000    0.000    0.000    0.000 axis.py:34(<listcomp>)
        2    0.000    0.000    0.000    0.000 datetime.py:671(__new__)
        1    0.000    0.000    0.000    0.000 tripcolor.py:1(<module>)
        2    0.000    0.000    0.000    0.000 _base.py:1800(add_artist)
       25    0.000    0.000    0.000    0.000 ipaddress.py:433(_ip_int_from_prefix)
        1    0.000    0.000    0.000    0.000 _internal.py:526(_Stream)
        1    0.000    0.000    0.000    0.000 pathlib.py:806(with_name)
        1    0.000    0.000    0.000    0.000 afm.py:390(AFM)
        1    0.000    0.000    0.000    0.000 container.py:5(Container)
        1    0.000    0.000    0.000    0.000 <string>:5(_ASN1Object)
        1    0.000    0.000    0.000    0.000 base64mime.py:25(<module>)
        2    0.000    0.000    0.000    0.000 functools.py:195(<listcomp>)
        1    0.000    0.000    0.000    0.000 _backend_tk.py:337(draw_idle)
        2    0.000    0.000    0.000    0.000 functools.py:192(total_ordering)
        4    0.000    0.000    0.000    0.000 gridspec.py:413(__init__)
        1    0.000    0.000    0.000    0.000 axis.py:2386(set_ticks_position)
        1    0.000    0.000    0.000    0.000 ImageChops.py:18(<module>)
        1    0.000    0.000    0.000    0.000 tempfile.py:768(SpooledTemporaryFile)
        2    0.000    0.000    0.000    0.000 colorbar.py:638(_set_label)
        2    0.000    0.000    0.000    0.000 pyparsing.py:645(<listcomp>)
        1    0.000    0.000    0.000    0.000 inspect.py:2634(Signature)
        2    0.000    0.000    0.000    0.000 axis.py:1557(set_label_text)
        1    0.000    0.000    0.000    0.000 ImagePalette.py:19(<module>)
        3    0.000    0.000    0.000    0.000 transforms.py:291(y0)
        3    0.000    0.000    0.000    0.000 index_tricks.py:312(__init__)
        1    0.000    0.000    0.000    0.000 blocking_input.py:100(BlockingMouseInput)
        1    0.000    0.000    0.000    0.000 hermite_e.py:1621(HermiteE)
        1    0.000    0.000    0.000    0.000 <string>:5(DecimalTuple)
        3    0.000    0.000    0.000    0.000 collections.py:1277(set_color)
        3    0.000    0.000    0.000    0.000 collections.py:1241(<listcomp>)
        1    0.000    0.000    0.000    0.000 threading.py:510(set)
        1    0.000    0.000    0.000    0.000 _pylab_helpers.py:3(<module>)
       22    0.000    0.000    0.000    0.000 fromnumeric.py:1970(_clip_dispatcher)
        1    0.000    0.000    0.000    0.000 tz.py:334(tzfile)
        6    0.000    0.000    0.000    0.000 version.py:312(<listcomp>)
        1    0.000    0.000    0.000    0.000 <string>:5(Arguments)
      2/1    0.000    0.000    0.000    0.000 deprecation.py:248(wrapper)
        8    0.000    0.000    0.000    0.000 fromnumeric.py:97(take)
        6    0.000    0.000    0.000    0.000 core.py:356(maximum_fill_value)
        1    0.000    0.000    0.000    0.000 rrule.py:1390(_rrulestr)
        2    0.000    0.000    0.000    0.000 {method 'getvar' of '_tkinter.tkapp' objects}
        1    0.000    0.000    0.000    0.000 ipaddress.py:1245(IPv4Address)
        1    0.000    0.000    0.000    0.000 iterators.py:5(<module>)
        1    0.000    0.000    0.000    0.000 error.py:12(<module>)
        1    0.000    0.000    0.000    0.000 _internal.py:250(_ctypes)
        1    0.000    0.000    0.000    0.000 records.py:319(recarray)
        6    0.000    0.000    0.000    0.000 {built-in method _stat.S_ISDIR}
        3    0.000    0.000    0.000    0.000 datetime.py:40(_days_before_year)
        1    0.000    0.000    0.000    0.000 widgets.py:1949(RectangleSelector)
       18    0.000    0.000    0.000    0.000 multiarray.py:584(min_scalar_type)
        1    0.000    0.000    0.000    0.000 mathtext.py:3204(MathTextParser)
        2    0.000    0.000    0.000    0.000 textpath.py:32(__init__)
        4    0.000    0.000    0.000    0.000 pyparsing.py:1998(__invert__)
        4    0.000    0.000    0.000    0.000 getlimits.py:521(max)
        4    0.000    0.000    0.000    0.000 transforms.py:2447(transform_path_non_affine)
        3    0.000    0.000    0.000    0.000 core.py:2822(<listcomp>)
        1    0.000    0.000    0.000    0.000 _internal.py:218(_getintp_ctype)
        1    0.000    0.000    0.000    0.000 geo.py:15(GeoAxes)
        1    0.000    0.000    0.027    0.027 pyplot.py:2089(colorbar)
        4    0.000    0.000    0.000    0.000 figure.py:173(__init__)
        1    0.000    0.000    0.000    0.000 <__array_function__ internals>:2(<module>)
        1    0.000    0.000    0.000    0.000 backend_tools.py:35(ToolBase)
        1    0.000    0.000    0.000    0.000 contour.py:1334(_process_linewidths)
       16    0.000    0.000    0.000    0.000 _dtype.py:36(_kind_name)
        2    0.000    0.000    0.000    0.000 _base.py:1359(set_anchor)
        1    0.000    0.000    0.000    0.000 cycler.py:77(Cycler)
       16    0.000    0.000    0.000    0.000 gridspec.py:58(get_geometry)
       50    0.000    0.000    0.000    0.000 ElevationGeneration.py:44(elevation_change_constant)
        1    0.000    0.000    0.000    0.000 __init__.py:9(<module>)
        1    0.000    0.000    0.000    0.000 backend_agg.py:103(_update_methods)
        1    0.000    0.000    0.000    0.000 gzip.py:110(GzipFile)
        4    0.000    0.000    0.000    0.000 fractions.py:318(_operator_fallbacks)
        1    0.000    0.000    0.000    0.000 parse.py:275(_fix_result_transcoding)
        1    0.000    0.000    0.000    0.000 client.py:749(HTTPConnection)
        1    0.000    0.000    0.000    0.000 <string>:5(CompositePart)
        1    0.000    0.000    0.000    0.000 uu.py:31(<module>)
        7    0.000    0.000    0.000    0.000 artist.py:651(set_clip_box)
        1    0.000    0.000    0.000    0.000 core.py:4483(ravel)
        1    0.000    0.000    0.000    0.000 font_manager.py:516(FontProperties)
        1    0.000    0.000    0.000    0.000 ctypeslib.py:359(_get_scalar_type_map)
        2    0.000    0.000    0.000    0.000 fromnumeric.py:1648(ravel)
        1    0.000    0.000    0.000    0.000 __init__.py:2611(Listbox)
        3    0.000    0.000    0.000    0.000 __init__.py:475(PYFUNCTYPE)
       22    0.000    0.000    0.000    0.000 lines.py:578(get_markevery)
        1    0.000    0.000    0.000    0.000 tokenize.py:357(detect_encoding)
        1    0.000    0.000    0.000    0.000 result.py:24(TestResult)
        2    0.000    0.000    0.000    0.000 gridspec.py:353(__init__)
        1    0.000    0.000    0.000    0.000 _binary.py:14(<module>)
        1    0.000    0.000    0.000    0.000 __init__.py:42(normalize_encoding)
        1    0.000    0.000    0.000    0.000 transforms.py:2131(BlendedGenericTransform)
        2    0.000    0.000    0.000    0.000 __init__.py:2021(__init__)
       23    0.000    0.000    0.000    0.000 scale.py:42(limit_range_for_scale)
        1    0.000    0.000    0.000    0.000 error.py:2(<module>)
       11    0.000    0.000    0.000    0.000 rcsetup.py:661(__init__)
       19    0.000    0.000    0.000    0.000 {method 'update' of 'set' objects}
        1    0.000    0.000    0.000    0.000 transforms.py:2474(CompositeAffine2D)
        1    0.000    0.000    0.000    0.000 colorbar.py:920(_uniform_y)
        1    0.000    0.000    0.000    0.000 patches.py:1105(Arrow)
        1    0.000    0.000    0.000    0.000 pathlib.py:126(<setcomp>)
       22    0.000    0.000    0.000    0.000 markers.py:332(get_snap_threshold)
        1    0.000    0.000    0.000    0.000 __init__.py:1224(Logger)
       18    0.000    0.000    0.000    0.000 <frozen importlib._bootstrap>:762(is_package)
        1    0.000    0.000    0.000    0.000 colorbar.py:871(_central_N)
        7    0.000    0.000    0.000    0.000 figure.py:162(__call__)
        1    0.000    0.000    0.000    0.000 constants.py:4(<module>)
        1    0.000    0.000    0.000    0.000 patches.py:625(Rectangle)
        3    0.000    0.000    0.000    0.000 version.py:331(_cmp)
        8    0.000    0.000    0.000    0.000 transforms.py:2123(get_affine)
        7    0.000    0.000    0.000    0.000 rrule.py:68(__init__)
        3    0.000    0.000    0.000    0.000 gridspec.py:508(__eq__)
        1    0.000    0.000    0.000    0.000 deprecation.py:1(<module>)
       15    0.000    0.000    0.000    0.000 _inspect.py:144(<lambda>)
        1    0.000    0.000    0.000    0.000 offsetbox.py:966(AnchoredOffsetbox)
        2    0.000    0.000    0.000    0.000 random.py:84(__init__)
        1    0.000    0.000    0.000    0.000 transforms.py:1095(LockableBbox)
        4    0.000    0.000    0.000    0.000 _base.py:143(__init__)
        1    0.000    0.000    0.000    0.000 backend_bases.py:1096(TimerBase)
       24    0.000    0.000    0.000    0.000 patches.py:1816(<genexpr>)
        1    0.000    0.000    0.000    0.000 axis.py:2350(set_offset_position)
       16    0.000    0.000    0.000    0.000 pyparsing.py:294(__getitem__)
        1    0.000    0.000    0.000    0.000 transforms.py:2344(CompositeGenericTransform)
        1    0.000    0.000    0.000    0.000 argparse.py:1586(ArgumentParser)
        8    0.000    0.000    0.000    0.000 __init__.py:1745(<genexpr>)
        6    0.000    0.000    0.000    0.000 {method 'cast' of 'memoryview' objects}
       22    0.000    0.000    0.000    0.000 artist.py:717(get_alpha)
        8    0.000    0.000    0.000    0.000 relativedelta.py:13(<genexpr>)
        1    0.000    0.000    0.000    0.000 backend_tools.py:1024(ToolHelpBase)
        4    0.000    0.000    0.000    0.000 ssl.py:330(__new__)
        1    0.000    0.000    0.000    0.000 transforms.py:1865(Affine2D)
        3    0.000    0.000    0.000    0.000 ufunclike.py:43(_fix_out_named_y)
        4    0.000    0.000    0.000    0.000 transforms.py:2400(__eq__)
        2    0.000    0.000    0.000    0.000 _base.py:827(get_position)
        1    0.000    0.000    0.000    0.000 backend_bases.py:3179(_Backend)
       42    0.000    0.000    0.000    0.000 {method '__subclasshook__' of 'object' objects}
        6    0.000    0.000    0.000    0.000 linalg.py:482(_unary_dispatcher)
        8    0.000    0.000    0.000    0.000 artist.py:848(set_visible)
        1    0.000    0.000    0.000    0.000 trifinder.py:1(<module>)
        1    0.000    0.000    0.000    0.000 _iotools.py:276(NameValidator)
        8    0.000    0.000    0.000    0.000 axis.py:958(_set_artist_props)
        1    0.000    0.000    0.000    0.000 dates.py:1766(DateConverter)
        8    0.000    0.000    0.000    0.000 <__array_function__ internals>:2(take)
        1    0.000    0.000    0.000    0.000 patches.py:911(Polygon)
        1    0.000    0.000    0.000    0.000 patches.py:3901(FancyArrowPatch)
        1    0.000    0.000    0.000    0.000 __init__.py:656(_get_data_path)
        1    0.000    0.000    0.000    0.000 widgets.py:61(Widget)
        1    0.000    0.000    0.000    0.000 figure.py:481(set_tight_layout)
        3    0.000    0.000    0.000    0.000 version.py:69(__ge__)
        1    0.000    0.000    0.000    0.000 __init__.py:1804(wm_protocol)
        1    0.000    0.000    0.000    0.000 request.py:2051(FancyURLopener)
        1    0.000    0.000    0.000    0.000 dates.py:1370(YearLocator)
        1    0.000    0.000    0.000    0.000 colorbar.py:777(_process_values)
